# freq(eV) epsO1 epsO2 epsE1 epsE2
1.540107296979005946e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.980418333989347968e+00 6.560674505983064841e-02
1.544352263195615915e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.981184423511312520e+00 6.561517581622643147e-02
1.548597229412226106e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.981950513033277517e+00 6.562360657262222841e-02
1.552842195628836297e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.557087161845446488e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.561332128062056679e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.565577094278666870e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.569822060495277061e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.574067026711887030e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.578311992928497220e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.582556959145107189e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.586801925361717380e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982168000000000152e+00 6.562600000000000378e-02
1.591046891578327571e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982165154776365679e+00 6.587798467776267985e-02
1.595291857794937762e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982157135080973021e+00 6.658824180309504126e-02
1.599536824011547953e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982149115385579918e+00 6.729849892842740267e-02
1.603781790228158144e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982141095690186816e+00 6.800875605375976407e-02
1.608026756444768335e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982133075994793714e+00 6.871901317909212548e-02
1.612271722661378304e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.616516688877988495e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.620761655094598463e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.625006621311208654e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.629251587527818845e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.633496553744429258e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.637741519961039005e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.641986486177649418e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.646231452394259609e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.650476418610869578e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.654721384827479769e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.658966351044089738e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.663211317260699929e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.667456283477310119e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.671701249693920310e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.675946215910530501e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.680191182127140692e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.684436148343750883e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.688681114560360852e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.692926080776971043e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.697171046993581012e+00 3.062099999999999600e+00 7.000000000000000666e-02 2.982129000000000474e+00 6.908000000000000251e-02
1.701416013210191203e+00 3.062545617526618802e+00 7.000509131707077781e-02 2.982133964034144658e+00 6.864036477093919675e-02
