# freq(eV) IEx(real) IEx(imag) IEy(real) IEy(imag) TEx(real) TEx(imag) TEy(real) TEy(imag) REx(real) REx(imag) REy(real) REy(imag) Transmission Reflection Absorption deltaThetaT deltaThetaR
9.160972631373152097e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.972688314243761898e-01 1.166930486948993956e-01 4.008120611299503810e-02 -9.198319812749935487e-01 -1.107303533132201895e-01 1.078113558160432583e-01 3.494844493556410747e-02 8.310370482108042633e-02 8.332030001595641666e-01 1.600605957308373975e-02 1.507909402673520971e-01 -5.273048708467948931e-01 -3.809663665413667299e-01
9.203422293539252896e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.965211971570633542e-01 1.170264572048903828e-01 4.322533860810856554e-02 -9.186394666133669284e-01 -1.115401734055352645e-01 1.080737371597879082e-01 3.793338255764414774e-02 8.452968479249736711e-02 8.316061740776694577e-01 1.635267603520167146e-02 1.520411498871288569e-01 -5.263500363279619565e-01 -3.892935576586843416e-01
9.245871955705353695e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.961499517191658937e-01 1.168267375138486164e-01 4.619572142492923972e-02 -9.172189555559370211e-01 -1.119415231514067910e-01 1.078372485425151545e-01 4.072220061579168854e-02 8.616456425575104439e-02 8.300789398367434124e-01 1.662120326752668242e-02 1.532998568957298913e-01 -5.252456721803105966e-01 -3.964762096410751058e-01
9.288321617871455604e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.958203384081212528e-01 1.165735376003229351e-01 4.915788963793062127e-02 -9.157541213596802621e-01 -1.122982216408583839e-01 1.075514029929139914e-01 4.349737280815135776e-02 8.784386506964976526e-02 8.285527886375949613e-01 1.689338047051484187e-02 1.545538308918902037e-01 -5.241197933545020948e-01 -4.032221234156629364e-01
9.330771280037557514e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.955192179220083926e-01 1.162885881254750314e-01 5.212235377401423786e-02 -9.142519176318598673e-01 -1.126247664807490112e-01 1.072367878514286915e-01 4.626998432382070647e-02 8.956167620063870682e-02 8.270255070261691710e-01 1.717313599336511842e-02 1.558013569804657106e-01 -5.229769311267388199e-01 -4.095884573519353866e-01
9.373220942203658312e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.952208248833624094e-01 1.160067774205716939e-01 5.510175046454504622e-02 -9.127251252501931145e-01 -1.129490488715548108e-01 1.069259822249770397e-01 4.905383435428049832e-02 9.130669343436775831e-02 8.254906274397958432e-01 1.746692212326989360e-02 1.570424504369342666e-01 -5.218261976122119394e-01 -4.156427749612052192e-01
9.415670604369760222e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.949789308003230914e-01 1.157653948768062324e-01 5.807533383255968074e-02 -9.111924779652086359e-01 -1.132207841897304862e-01 1.066596116598622357e-01 5.183036673770535091e-02 9.305823321221032285e-02 8.240166947638063455e-01 1.777072020835665164e-02 1.582125850278369994e-01 -5.206857421014894349e-01 -4.212530460446608505e-01
9.458120266535861020e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.947235409369834747e-01 1.155065260507505548e-01 6.082707020872778203e-02 -9.097748237741247745e-01 -1.135031153964970035e-01 1.063728817194281584e-01 5.439564478166600270e-02 9.468200498689327560e-02 8.226310673552720276e-01 1.806085770477862049e-02 1.593080749399493623e-01 -5.196165565157436772e-01 -4.263061547650532357e-01
9.500569928701962930e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.945322908382912219e-01 1.152905560100619398e-01 6.349363368453964096e-02 -9.084035600289801504e-01 -1.137250282926944300e-01 1.061327106572584750e-01 5.687972626071033377e-02 9.625460883135826540e-02 8.213542005246509126e-01 1.834889365620131357e-02 1.602969058191477669e-01 -5.185875988193761055e-01 -4.308772889263143835e-01
9.543019590868064839e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 8.943431396696034374e-01 1.150756798425095068e-01 6.616549038970126473e-02 -9.070153549835151541e-01 -1.139451235828015108e-01 1.058941858945604692e-01 5.936623943989084717e-02 9.784597035272270260e-02 8.200733949298406600e-01 1.864762704703598964e-02 1.612789780231233538e-01 -5.175541174997216887e-01 -4.352436376545701924e-01
